kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
17,9,8,2,4,1.4500895807733,0.202365919094748,1.24772366167855
17,10,7,2,3,1.06677610148167,0.202365919094748,0.864410182386921
17,11,6,2,3,1.06677610148167,0.202365919094748,0.864410182386921
17,12,5,3,2,0.861203346845828,0.425397741774994,0.435805605070834
17,13,4,3,2,0.861203346845828,0.425397741774994,0.435805605070834
17,14,3,3,1,0.538665380208111,0.425397741774994,0.113267638433117
17,15,2,3,1,0.538665380208111,0.425397741774994,0.113267638433117
17,16,1,4,0,0.774853100591544,0.774853100591544,0
17,17,0,4,0,0.774853100591544,0.774853100591544,0
18,0,18,0,9,3.36370164345383,0,3.36370164345383
18,1,17,0,8,2.93460963390361,0,2.93460963390361
18,2,16,0,8,2.93460963390361,0,2.93460963390361
18,3,15,0,7,2.51734358170893,0,2.51734358170893
18,4,14,1,7,2.51734358170893,0,2.51734358170893
18,5,13,1,6,2.09279857382617,0,2.09279857382617
18,6,12,1,6,2.09279857382617,0,2.09279857382617
18,7,11,1,5,1.64953054442425,0,1.64953054442425
18,8,10,2,5,1.851896463519,0.202365919094748,1.64953054442425
18,9,9,2,4,1.4500895807733,0.202365919094748,1.24772366167855
18,10,8,2,4,1.4500895807733,0.202365919094748,1.24772366167855
18,11,7,2,3,1.06677610148167,0.202365919094748,0.864410182386921
18,12,6,3,3,1.28980792416191,0.425397741774994,0.864410182386921
18,13,5,3,2,0.861203346845828,0.425397741774994,0.435805605070834
18,14,4,3,2,0.861203346845828,0.425397741774994,0.435805605070834
18,15,3,3,1,0.538665380208111,0.425397741774994,0.113267638433117
18,16,2,4,1,0.888120739024661,0.774853100591544,0.113267638433117
18,17,1,4,0,0.774853100591544,0.774853100591544,0
18,18,0,4,0,0.774853100591544,0.774853100591544,0
19,0,19,0,9,3.36370164345383,0,3.36370164345383
19,1,18,0,9,3.36370164345383,0,3.36370164345383
19,2,17,0,8,2.93460963390361,0,2.93460963390361
19,3,16,0,8,2.93460963390361,0,2.93460963390361
19,4,15,1,7,2.51734358170893,0,2.51734358170893
19,5,14,1,7,2.51734358170893,0,2.51734358170893
19,6,13,1,6,2.09279857382617,0,2.09279857382617
19,7,12,1,6,2.09279857382617,0,2.09279857382617
19,8,11,2,5,1.851896463519,0.202365919094748,1.64953054442425
19,9,10,2,5,1.851896463519,0.202365919094748,1.64953054442425
19,10,9,2,4,1.4500895807733,0.202365919094748,1.24772366167855
19,11,8,2,4,1.4500895807733,0.202365919094748,1.24772366167855
19,12,7,3,3,1.28980792416191,0.425397741774994,0.864410182386921
19,13,6,3,3,1.28980792416191,0.425397741774994,0.864410182386921
19,14,5,3,2,0.861203346845828,0.425397741774994,0.435805605070834
19,15,4,3,2,0.861203346845828,0.425397741774994,0.435805605070834
19,16,3,4,1,0.888120739024661,0.774853100591544,0.113267638433117
19,17,2,4,1,0.888120739024661,0.774853100591544,0.113267638433117
19,18,1,4,0,0.774853100591544,0.774853100591544,0
19,19,0,4,0,0.774853100591544,0.774853100591544,0
20,0,20,0,10,3.80800390341741,0,3.80800390341741
20,1,19,0,9,3.36370164345383,0,3.36370164345383
20,2,18,0,9,3.36370164345383,0,3.36370164345383
20,3,17,0,8,2.93460963390361,0,2.93460963390361
20,4,16,1,8,2.93460963390361,0,2.93460963390361
20,5,15,1,7,2.51734358170893,0,2.51734358170893
20,6,14,1,7,2.51734358170893,0,2.51734358170893
20,7,13,1,6,2.09279857382617,0,2.09279857382617
20,8,12,2,6,2.29516449292092,0.202365919094748,2.09279857382617
20,9,11,2,5,1.851896463519,0.202365919094748,1.64953054442425
20,10,10,2,5,1.851896463519,0.202365919094748,1.64953054442425
20,11,9,2,4,1.4500895807733,0.202365919094748,1.24772366167855
20,12,8,3,4,1.67312140345355,0.425397741774994,1.24772366167855
20,13,7,3,3,1.28980792416191,0.425397741774994,0.864410182386921
20,14,6,3,3,1.28980792416191,0.425397741774994,0.864410182386921
20,15,5,3,2,0.861203346845828,0.425397741774994,0.435805605070834
20,16,4,4,2,1.21065870566238,0.774853100591544,0.435805605070834
20,17,3,4,1,0.888120739024661,0.774853100591544,0.113267638433117
20,18,2,4,1,0.888120739024661,0.774853100591544,0.113267638433117
20,19,1,4,0,0.774853100591544,0.774853100591544,0
20,20,0,5,0,1.02212331883017,1.02212331883017,0
21,0,21,0,10,3.80800390341741,0,3.80800390341741
21,1,20,0,10,3.80800390341741,0,3.80800390341741
21,2,19,0,9,3.36370164345383,0,3.36370164345383
21,3,18,0,9,3.36370164345383,0,3.36370164345383
21,4,17,1,8,2.93460963390361,0,2.93460963390361
21,5,16,1,8,2.93460963390361,0,2.93460963390361
21,6,15,1,7,2.51734358170893,0,2.51734358170893
21,7,14,1,7,2.51734358170893,0,2.51734358170893
21,8,13,2,6,2.29516449292092,0.202365919094748,2.09279857382617
21,9,12,2,6,2.29516449292092,0.202365919094748,2.09279857382617
